"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"1469","Listeria monocytogenes","Initial and sequel disease","<5","TotalFrictionHigh",14188092.534992,7973243.33466925,23719399.7951798
"1470","Listeria monocytogenes","Initial and sequel disease","<5","TotalFrictionLow",14179995.9745634,7964929.09360646,23710640.719233
"1471","Listeria monocytogenes","Initial and sequel disease","5-64","GPSpecialist",10084.0805642125,4912.91163810903,16191.1310100459
"1472","Listeria monocytogenes","Initial and sequel disease","5-64","ED",14065.5030581735,7032.01957110024,21111.0855937491
"1473","Listeria monocytogenes","Initial and sequel disease","5-64","Medications",819.954755324293,409.934707845842,1230.68012221531
"1474","Listeria monocytogenes","Initial and sequel disease","5-64","Tests",861.502388231933,430.706362192725,1293.03947267034
"1475","Listeria monocytogenes","Initial and sequel disease","5-64","Hospitalisation",2259853.99170523,1129809.39478491,3391842.49940792
"1476","Listeria monocytogenes","Initial and sequel disease","5-64","Deaths",3687565.70484466,1207467.44984273,8746550.95236858
"1477","Listeria monocytogenes","Initial and sequel disease","5-64","WTP",40100.3979873667,19425.8722923163,65493.3169636955
"1478","Listeria monocytogenes","Initial and sequel disease","5-64","WTPOngoing",0,0,0
"1479","Listeria monocytogenes","Initial and sequel disease","5-64","HumanCapital",153226.876844199,76599.8133106499,230093.481354128
"1480","Listeria monocytogenes","Initial and sequel disease","5-64","FrictionHigh",122581.501475359,61279.8506485199,184074.785083303
"1481","Listeria monocytogenes","Initial and sequel disease","5-64","FrictionLow",45968.0630532598,22979.943993195,69028.0444062385
"1482","Listeria monocytogenes","Initial and sequel disease","5-64","TotalHumanCapital",6222534.5289698,3358104.3583977,11373283.2800089
"1483","Listeria monocytogenes","Initial and sequel disease","5-64","TotalFrictionHigh",6190308.1126726,3335349.09469944,11338560.9581447
"1484","Listeria monocytogenes","Initial and sequel disease","5-64","TotalFrictionLow",6110440.39220978,3277747.41347405,11252048.385077
"1485","Listeria monocytogenes","Initial and sequel disease","65+","GPSpecialist",18253.6075943258,8896.39626120337,29321.8738814898
"1486","Listeria monocytogenes","Initial and sequel disease","65+","ED",25451.8626766948,12724.6068429433,38201.0120267841
"1487","Listeria monocytogenes","Initial and sequel disease","65+","Medications",1483.72765249158,741.786614197238,2226.94498305628
"1488","Listeria monocytogenes","Initial and sequel disease","65+","Tests",1558.90908346731,779.373417301122,2339.78571245109
"1489","Listeria monocytogenes","Initial and sequel disease","65+","Hospitalisation",4089259.60403804,2044417.00008697,6137619.76083338
"1490","Listeria monocytogenes","Initial and sequel disease","65+","Deaths",28449570.9803019,17125354.5009522,44470757.3987731
"1491","Listeria monocytogenes","Initial and sequel disease","65+","WTP",72562.6249295207,35151.5784337153,118511.716410497
"1492","Listeria monocytogenes","Initial and sequel disease","65+","WTPOngoing",0,0,0
"1493","Listeria monocytogenes","Initial and sequel disease","65+","HumanCapital",147773.883690382,72760.3642432931,238236.550746588
"1494","Listeria monocytogenes","Initial and sequel disease","65+","FrictionHigh",118219.106952306,58208.2913946345,190589.240597271
"1495","Listeria monocytogenes","Initial and sequel disease","65+","FrictionLow",44332.1651071146,21828.1092729879,71470.9652239765
"1496","Listeria monocytogenes","Initial and sequel disease","65+","TotalHumanCapital",32839283.1299547,21261452.2065288,48972005.7440065
"1497","Listeria monocytogenes","Initial and sequel disease","65+","TotalFrictionHigh",32808432.091311,21233204.5897793,48941662.0402499
"1498","Listeria monocytogenes","Initial and sequel disease","65+","TotalFrictionLow",32732525.0621195,21163087.0396734,48862301.8285122
"1499","Listeria monocytogenes","Initial and sequel disease","All ages","GPSpecialist",30029.6172684144,14836.8950029278,46653.6385829594
"1500","Listeria monocytogenes","Initial and sequel disease","All ages","ED",41526.7233146074,20761.2006384864,62327.9669910689
"1501","Listeria monocytogenes","Initial and sequel disease","All ages","Medications",2420.81880143363,1210.28342316391,3633.43655130235
"1502","Listeria monocytogenes","Initial and sequel disease","All ages","Tests",2543.48324144666,1271.60925980709,3817.54510978861
"1503","Listeria monocytogenes","Initial and sequel disease","All ages","Hospitalisation",6671949.8802726,3335627.73698401,10014011.1887281
"1504","Listeria monocytogenes","Initial and sequel disease","All ages","Deaths",47146482.9070746,32902828.5079692,65620500.6192612
"1505","Listeria monocytogenes","Initial and sequel disease","All ages","WTP",118391.651200797,57352.5753392196,193361.221511863
"1506","Listeria monocytogenes","Initial and sequel disease","All ages","WTPOngoing",0,0,0
"1507","Listeria monocytogenes","Initial and sequel disease","All ages","HumanCapital",319131.472388007,158711.032975116,488009.160936966
"1508","Listeria monocytogenes","Initial and sequel disease","All ages","FrictionHigh",255305.177910406,126968.826380093,390407.328749573
"1509","Listeria monocytogenes","Initial and sequel disease","All ages","FrictionLow",95739.4417164021,47613.3098925348,146402.74828109
"1510","Listeria monocytogenes","Initial and sequel disease","All ages","TotalHumanCapital",54374786.2605899,39621877.2357898,73142831.7703326
"1511","Listeria monocytogenes","Initial and sequel disease","All ages","TotalFrictionHigh",54308455.8421083,39565155.8024271,73068833.9900196
"1512","Listeria monocytogenes","Initial and sequel disease","All ages","TotalFrictionLow",54147184.9989067,39425763.9181058,72893234.3947439
"1513","Salmonella Typhi","Typhoid Fever","<5","GPSpecialist",383.07407625162,123.848863181993,919.387206063395
"1514","Salmonella Typhi","Typhoid Fever","<5","ED",1078.96954600411,364.967315792247,2426.19270877713
"1515","Salmonella Typhi","Typhoid Fever","<5","Medications",0,0,0
"1516","Salmonella Typhi","Typhoid Fever","<5","Tests",0,0,0
"1517","Salmonella Typhi","Typhoid Fever","<5","Hospitalisation",35344.3290456801,11955.4114831621,79475.9720001606
"1518","Salmonella Typhi","Typhoid Fever","<5","Deaths",16975.0776048444,140.130913971147,178711.71331285
"1519","Salmonella Typhi","Typhoid Fever","<5","WTP",3251.69992846108,1083.12795182371,7507.15538603205
"1520","Salmonella Typhi","Typhoid Fever","<5","WTPOngoing",0,0,0
"1521","Salmonella Typhi","Typhoid Fever","<5","HumanCapital",4630.86923899576,1560.39955346024,10459.6901915968
"1522","Salmonella Typhi","Typhoid Fever","<5","FrictionHigh",3704.69539119661,1248.31964276819,8367.75215327746
"1523","Salmonella Typhi","Typhoid Fever","<5","FrictionLow",1389.26077169873,468.119866038071,3137.90705747904
"1524","Salmonella Typhi","Typhoid Fever","<5","TotalHumanCapital",73081.8893836034,24035.6773425593,233597.150403935
"1525","Salmonella Typhi","Typhoid Fever","<5","TotalFrictionHigh",71977.9912972954,23610.236260491,232294.975416838
"1526","Salmonella Typhi","Typhoid Fever","<5","TotalFrictionLow",69207.8200199035,22546.6430486443,229130.27504706
"1527","Salmonella Typhi","Typhoid Fever","5-64","GPSpecialist",3567.52173444865,1155.52273427969,8561.44498794631
"1528","Salmonella Typhi","Typhoid Fever","5-64","ED",10054.0344059474,3400.83180624593,22607.7047863323
"1529","Salmonella Typhi","Typhoid Fever","5-64","Medications",0,0,0
"1530","Salmonella Typhi","Typhoid Fever","5-64","Tests",0,0,0
"1531","Salmonella Typhi","Typhoid Fever","5-64","Hospitalisation",329344.884289292,111402.697911284,740571.557274224
"1532","Salmonella Typhi","Typhoid Fever","5-64","Deaths",18592.5377450351,153.067805024978,197373.802070173
"1533","Salmonella Typhi","Typhoid Fever","5-64","WTP",30299.9311515692,10092.7831874482,69953.0388243895
"1534","Salmonella Typhi","Typhoid Fever","5-64","WTPOngoing",0,0,0
"1535","Salmonella Typhi","Typhoid Fever","5-64","HumanCapital",52705.1656918405,17818.3559800283,118619.360128665
"1536","Salmonella Typhi","Typhoid Fever","5-64","FrictionHigh",42164.1325534724,14254.6847840227,94895.4881029324
"1537","Salmonella Typhi","Typhoid Fever","5-64","FrictionLow",15811.5497075522,5345.5067940085,35585.8080385996
"1538","Salmonella Typhi","Typhoid Fever","5-64","TotalHumanCapital",474598.283578729,172117.152945179,1027197.54736911
"1539","Salmonella Typhi","Typhoid Fever","5-64","TotalFrictionHigh",464032.850847408,168308.29854994,1003960.07175852
"1540","Salmonella Typhi","Typhoid Fever","5-64","TotalFrictionLow",437409.325153587,158700.989585015,945983.094530656
"1541","Salmonella Typhi","Typhoid Fever","65+","GPSpecialist",121.769262172867,39.4762267070063,292.34767406983
"1542","Salmonella Typhi","Typhoid Fever","65+","ED",343.308491910399,116.125964115715,771.970407338177
"1543","Salmonella Typhi","Typhoid Fever","65+","Medications",0,0,0
"1544","Salmonella Typhi","Typhoid Fever","65+","Tests",0,0,0
"1545","Salmonella Typhi","Typhoid Fever","65+","Hospitalisation",11245.9228781709,3803.99456282432,25287.8092727784
"1546","Salmonella Typhi","Typhoid Fever","65+","Deaths",107253.852515513,13180.1971295593,477576.837652731
"1547","Salmonella Typhi","Typhoid Fever","65+","WTP",1034.63179541943,344.631621034817,2388.64035010111
"1548","Salmonella Typhi","Typhoid Fever","65+","WTPOngoing",0,0,0
"1549","Salmonella Typhi","Typhoid Fever","65+","HumanCapital",1226.73165668813,402.876755879802,3020.69789384409
"1550","Salmonella Typhi","Typhoid Fever","65+","FrictionHigh",981.385325350505,322.301404703842,2416.55831507527
"1551","Salmonella Typhi","Typhoid Fever","65+","FrictionLow",368.01949700644,120.863026763941,906.209368153226
"1552","Salmonella Typhi","Typhoid Fever","65+","TotalHumanCapital",123117.083777511,27492.7181897746,493274.776457676
"1553","Salmonella Typhi","Typhoid Fever","65+","TotalFrictionHigh",122827.799466029,27263.5907905253,492998.836070213
"1554","Salmonella Typhi","Typhoid Fever","65+","TotalFrictionLow",122108.681583335,26679.1775015288,492263.869327504
"1555","Salmonella Typhi","Typhoid Fever","All ages","GPSpecialist",4092.96861204412,1340.30585705021,9680.7348391607
"1556","Salmonella Typhi","Typhoid Fever","All ages","ED",11476.3124438619,3881.9250861539,25805.8679024476
"1557","Salmonella Typhi","Typhoid Fever","All ages","Medications",0,0,0
"1558","Salmonella Typhi","Typhoid Fever","All ages","Tests",0,0,0
"1559","Salmonella Typhi","Typhoid Fever","All ages","Hospitalisation",375935.136213143,127162.10395727,845335.338547163
"1560","Salmonella Typhi","Typhoid Fever","All ages","Deaths",199457.746063917,45212.0825153867,630878.73592146
"1561","Salmonella Typhi","Typhoid Fever","All ages","WTP",34586.2628754497,11520.5427603067,79848.8345605227
"1562","Salmonella Typhi","Typhoid Fever","All ages","WTPOngoing",0,0,0
"1563","Salmonella Typhi","Typhoid Fever","All ages","HumanCapital",58615.7021342982,19822.4005063002,131931.658040965
"1564","Salmonella Typhi","Typhoid Fever","All ages","FrictionHigh",46892.5617074385,15857.9204050402,105545.326432772
"1565","Salmonella Typhi","Typhoid Fever","All ages","FrictionLow",17584.7106402894,5946.72015189006,39579.4974122895
"1566","Salmonella Typhi","Typhoid Fever","All ages","TotalHumanCapital",734556.200929396,317243.693637834,1441105.68607119
"1567","Salmonella Typhi","Typhoid Fever","All ages","TotalFrictionHigh",722448.309602769,312194.498425598,1416756.77045983
"1568","Salmonella Typhi","Typhoid Fever","All ages","TotalFrictionLow",692036.288295821,299464.683865427,1356939.52388119
"1569","Salmonella Typhi","Initial and sequel disease","<5","GPSpecialist",383.07407625162,123.848863181993,919.387206063395
"1570","Salmonella Typhi","Initial and sequel disease","<5","ED",1078.96954600411,364.967315792247,2426.19270877713
"1571","Salmonella Typhi","Initial and sequel disease","<5","Medications",0,0,0
"1572","Salmonella Typhi","Initial and sequel disease","<5","Tests",0,0,0
"1573","Salmonella Typhi","Initial and sequel disease","<5","Hospitalisation",35344.3290456801,11955.4114831621,79475.9720001606
"1574","Salmonella Typhi","Initial and sequel disease","<5","Deaths",16975.0776048444,140.130913971147,178711.71331285
"1575","Salmonella Typhi","Initial and sequel disease","<5","WTP",3251.69992846108,1083.12795182371,7507.15538603205
"1576","Salmonella Typhi","Initial and sequel disease","<5","WTPOngoing",0,0,0
"1577","Salmonella Typhi","Initial and sequel disease","<5","HumanCapital",4630.86923899576,1560.39955346024,10459.6901915968
"1578","Salmonella Typhi","Initial and sequel disease","<5","FrictionHigh",3704.69539119661,1248.31964276819,8367.75215327746
"1579","Salmonella Typhi","Initial and sequel disease","<5","FrictionLow",1389.26077169873,468.119866038071,3137.90705747904
"1580","Salmonella Typhi","Initial and sequel disease","<5","TotalHumanCapital",73081.8893836034,24035.6773425593,233597.150403935
"1581","Salmonella Typhi","Initial and sequel disease","<5","TotalFrictionHigh",71977.9912972954,23610.236260491,232294.975416838
"1582","Salmonella Typhi","Initial and sequel disease","<5","TotalFrictionLow",69207.8200199035,22546.6430486443,229130.27504706
"1583","Salmonella Typhi","Initial and sequel disease","5-64","GPSpecialist",3567.52173444865,1155.52273427969,8561.44498794631
"1584","Salmonella Typhi","Initial and sequel disease","5-64","ED",10054.0344059474,3400.83180624593,22607.7047863323
"1585","Salmonella Typhi","Initial and sequel disease","5-64","Medications",0,0,0
"1586","Salmonella Typhi","Initial and sequel disease","5-64","Tests",0,0,0
"1587","Salmonella Typhi","Initial and sequel disease","5-64","Hospitalisation",329344.884289292,111402.697911284,740571.557274224
"1588","Salmonella Typhi","Initial and sequel disease","5-64","Deaths",18592.5377450351,153.067805024978,197373.802070173
"1589","Salmonella Typhi","Initial and sequel disease","5-64","WTP",30299.9311515692,10092.7831874482,69953.0388243895
"1590","Salmonella Typhi","Initial and sequel disease","5-64","WTPOngoing",0,0,0
"1591","Salmonella Typhi","Initial and sequel disease","5-64","HumanCapital",52705.1656918405,17818.3559800283,118619.360128665
"1592","Salmonella Typhi","Initial and sequel disease","5-64","FrictionHigh",42164.1325534724,14254.6847840227,94895.4881029324
"1593","Salmonella Typhi","Initial and sequel disease","5-64","FrictionLow",15811.5497075522,5345.5067940085,35585.8080385996
"1594","Salmonella Typhi","Initial and sequel disease","5-64","TotalHumanCapital",474598.283578729,172117.152945179,1027197.54736911
"1595","Salmonella Typhi","Initial and sequel disease","5-64","TotalFrictionHigh",464032.850847408,168308.29854994,1003960.07175852
"1596","Salmonella Typhi","Initial and sequel disease","5-64","TotalFrictionLow",437409.325153587,158700.989585015,945983.094530656
"1597","Salmonella Typhi","Initial and sequel disease","65+","GPSpecialist",121.769262172867,39.4762267070063,292.34767406983
"1598","Salmonella Typhi","Initial and sequel disease","65+","ED",343.308491910399,116.125964115715,771.970407338177
"1599","Salmonella Typhi","Initial and sequel disease","65+","Medications",0,0,0
"1600","Salmonella Typhi","Initial and sequel disease","65+","Tests",0,0,0
"1601","Salmonella Typhi","Initial and sequel disease","65+","Hospitalisation",11245.9228781709,3803.99456282432,25287.8092727784
"1602","Salmonella Typhi","Initial and sequel disease","65+","Deaths",107253.852515513,13180.1971295593,477576.837652731
