"","Pathogen","Disease","AgeGroup","CostItem","median","5%","95%"
"1359","All pathogens","Irritable bowel syndrome","65+","Pain and suffering",15498995.862942,7948418.86644809,29404742.2118988
"1360","All pathogens","Irritable bowel syndrome","All ages","Premature mortality",1336254.32756508,648289.016791001,2964859.20267584
"1361","All pathogens","Irritable bowel syndrome","All ages","HumanCapital",35707991.5774142,23006686.9547981,55966148.9455192
"1362","All pathogens","Irritable bowel syndrome","All ages","FrictionHigh",28566393.2619314,18405349.5638385,44772919.1564154
"1363","All pathogens","Irritable bowel syndrome","All ages","FrictionLow",10712397.4732243,6902006.08643944,16789844.6836558
"1364","All pathogens","Irritable bowel syndrome","All ages","TotalHumanCapital",132458283.037113,81835921.0127092,217780139.586084
"1365","All pathogens","Irritable bowel syndrome","All ages","TotalFrictionHigh",125261371.704296,76886626.8081383,207112239.941468
"1366","All pathogens","Irritable bowel syndrome","All ages","TotalFrictionLow",107322871.245908,64328507.0177469,180671731.768265
"1367","All pathogens","Irritable bowel syndrome","All ages","Direct",20084442.9599907,13845603.8169576,29808992.9133483
"1368","All pathogens","Irritable bowel syndrome","All ages","Pain and suffering",74750726.0449385,39365314.9562376,136137146.08164
"1369","All pathogens","Guillain-Barré syndrome","<5","Premature mortality",55745.1968996294,458.748208986089,544398.325019549
"1370","All pathogens","Guillain-Barré syndrome","<5","HumanCapital",170657.619456725,83305.2444189703,351261.383506407
"1371","All pathogens","Guillain-Barré syndrome","<5","FrictionHigh",136526.09556538,66644.1955351762,281009.106805125
"1372","All pathogens","Guillain-Barré syndrome","<5","FrictionLow",51197.2858370175,24991.5733256911,105378.415051922
"1373","All pathogens","Guillain-Barré syndrome","<5","TotalHumanCapital",699875.764348175,336293.89816085,1457204.00123766
"1374","All pathogens","Guillain-Barré syndrome","<5","TotalFrictionHigh",664492.062083411,317929.735788622,1394182.19110756
"1375","All pathogens","Guillain-Barré syndrome","<5","TotalFrictionLow",575284.910212177,271712.054137982,1235468.64645484
"1376","All pathogens","Guillain-Barré syndrome","<5","Direct",386085.681815554,188464.054924431,794608.302873824
"1377","All pathogens","Guillain-Barré syndrome","<5","Pain and suffering",21647.0786875927,10206.7737442607,46097.0705618024
"1378","All pathogens","Guillain-Barré syndrome","5-64","Premature mortality",4272099.07623058,1712942.26520791,8923737.49907636
"1379","All pathogens","Guillain-Barré syndrome","5-64","HumanCapital",1821003.81055946,888909.431699883,3748138.05503572
"1380","All pathogens","Guillain-Barré syndrome","5-64","FrictionHigh",1456803.04844757,711127.545359906,2998510.44402857
"1381","All pathogens","Guillain-Barré syndrome","5-64","FrictionLow",546301.143167839,266672.829509965,1124441.41651072
"1382","All pathogens","Guillain-Barré syndrome","5-64","TotalHumanCapital",10296100.4652896,5840325.85077286,17394991.8603155
"1383","All pathogens","Guillain-Barré syndrome","5-64","TotalFrictionHigh",9923386.49707207,5614488.5646376,16737067.9066858
"1384","All pathogens","Guillain-Barré syndrome","5-64","TotalFrictionLow",8974615.15273831,5052640.81505587,15111022.0549286
"1385","All pathogens","Guillain-Barré syndrome","5-64","Direct",3517492.15332353,1716921.11675533,7239167.39409719
"1386","All pathogens","Guillain-Barré syndrome","5-64","Pain and suffering",229792.617090355,108373.255539509,488274.587469171
"1387","All pathogens","Guillain-Barré syndrome","65+","Premature mortality",48901959.6030362,21376973.1583546,90473800.4968727
"1388","All pathogens","Guillain-Barré syndrome","65+","HumanCapital",232262.515330758,113377.214979258,478061.5874725
"1389","All pathogens","Guillain-Barré syndrome","65+","FrictionHigh",185810.012264606,90701.7719834067,382449.269978
"1390","All pathogens","Guillain-Barré syndrome","65+","FrictionLow",69678.7545992273,34013.1644937775,143418.47624175
"1391","All pathogens","Guillain-Barré syndrome","65+","TotalHumanCapital",50503041.0065211,22937906.2434793,92076493.7756277
"1392","All pathogens","Guillain-Barré syndrome","65+","TotalFrictionHigh",50451892.2366559,22888578.1348286,92028728.3697728
"1393","All pathogens","Guillain-Barré syndrome","65+","TotalFrictionLow",50327670.087321,22766960.1519322,91906395.7845691
"1394","All pathogens","Guillain-Barré syndrome","65+","Direct",1103727.57896298,538710.502027193,2271529.10864192
"1395","All pathogens","Guillain-Barré syndrome","65+","Pain and suffering",110961.655330771,51711.8231867123,237668.180341622
"1396","All pathogens","Guillain-Barré syndrome","All ages","Premature mortality",53701746.4695123,25875286.1700682,95427842.7743813
"1397","All pathogens","Guillain-Barré syndrome","All ages","HumanCapital",2223923.94534695,1085591.89109811,4577461.02601462
"1398","All pathogens","Guillain-Barré syndrome","All ages","FrictionHigh",1779139.15627756,868473.512878489,3661968.8208117
"1399","All pathogens","Guillain-Barré syndrome","All ages","FrictionLow",667177.183604084,325677.567329433,1373238.30780439
"1400","All pathogens","Guillain-Barré syndrome","All ages","TotalHumanCapital",62189627.5515309,33547044.1173825,104292053.094101
"1401","All pathogens","Guillain-Barré syndrome","All ages","TotalFrictionHigh",61688095.5946677,33118164.2535133,103769446.551196
"1402","All pathogens","Guillain-Barré syndrome","All ages","TotalFrictionLow",60434486.3479442,32064301.9238733,102386203.926465
"1403","All pathogens","Guillain-Barré syndrome","All ages","Direct",5007260.58759802,2444057.82760776,10306356.8720081
"1404","All pathogens","Guillain-Barré syndrome","All ages","Pain and suffering",362609.340386484,170879.722420614,771368.486494236
"1405","All pathogens","Haemolytic uremic syndrome","<5","Premature mortality",76754.242026589,655.398118870045,728906.730402243
"1406","All pathogens","Haemolytic uremic syndrome","<5","HumanCapital",61848.5513018816,23456.0212834204,156331.587228328
"1407","All pathogens","Haemolytic uremic syndrome","<5","FrictionHigh",49478.8410415053,18764.8170267363,125065.269782663
"1408","All pathogens","Haemolytic uremic syndrome","<5","FrictionLow",18554.5653905645,7036.80638502611,46899.4761684985
"1409","All pathogens","Haemolytic uremic syndrome","<5","TotalHumanCapital",325442.525838295,111782.88933953,1005957.46600239
"1410","All pathogens","Haemolytic uremic syndrome","<5","TotalFrictionHigh",310577.620786789,105881.769103085,985232.627123453
"1411","All pathogens","Haemolytic uremic syndrome","<5","TotalFrictionLow",273355.251220682,90182.0067772354,934895.723067906
"1412","All pathogens","Haemolytic uremic syndrome","<5","Direct",89505.0721777398,33948.13063742,226276.274638629
"1413","All pathogens","Haemolytic uremic syndrome","<5","Pain and suffering",43461.1575349869,16040.7994338575,114366.537954729
"1414","All pathogens","Haemolytic uremic syndrome","5-64","Premature mortality",4644027.04072,2071752.24309851,9487918.71296568
"1415","All pathogens","Haemolytic uremic syndrome","5-64","HumanCapital",350092.825737777,132772.467565109,884912.677383474
"1416","All pathogens","Haemolytic uremic syndrome","5-64","FrictionHigh",280074.260590221,106217.974052087,707930.141906779
"1417","All pathogens","Haemolytic uremic syndrome","5-64","FrictionLow",105027.847721333,39831.7402695328,265473.803215042
"1418","All pathogens","Haemolytic uremic syndrome","5-64","TotalHumanCapital",5823060.95607083,3011416.63679669,10788647.0837815
"1419","All pathogens","Haemolytic uremic syndrome","5-64","TotalFrictionHigh",5741289.09367926,2955287.38718348,10687324.8995317
"1420","All pathogens","Haemolytic uremic syndrome","5-64","TotalFrictionLow",5532964.86590209,2814249.87080715,10440017.50495
"1421","All pathogens","Haemolytic uremic syndrome","5-64","Direct",430800.584271054,163375.747399668,1089031.27351044
"1422","All pathogens","Haemolytic uremic syndrome","5-64","Pain and suffering",209611.479481264,77016.0552521335,551329.523949715
"1423","All pathogens","Haemolytic uremic syndrome","65+","Premature mortality",8436367.40233588,4012748.99096187,16302373.205554
"1424","All pathogens","Haemolytic uremic syndrome","65+","HumanCapital",41287.9633326676,15658.4321911299,104361.584958007
"1425","All pathogens","Haemolytic uremic syndrome","65+","FrictionHigh",33030.3706661341,12526.7457529039,83489.2679664052
"1426","All pathogens","Haemolytic uremic syndrome","65+","FrictionLow",12386.3889998003,4697.52965733896,31308.475487402
"1427","All pathogens","Haemolytic uremic syndrome","65+","TotalHumanCapital",8702138.39933659,4270554.97641443,16563790.9345443
"1428","All pathogens","Haemolytic uremic syndrome","65+","TotalFrictionHigh",8692189.60932582,4259903.55915712,16554926.1752381
"1429","All pathogens","Haemolytic uremic syndrome","65+","TotalFrictionLow",8669129.51030264,4237358.0675255,16532126.4335783
"1430","All pathogens","Haemolytic uremic syndrome","65+","Direct",123815.713897594,46949.5559653261,312863.968839008
"1431","All pathogens","Haemolytic uremic syndrome","65+","Pain and suffering",60276.9665350262,22176.4300828894,157858.239790961
"1432","All pathogens","Haemolytic uremic syndrome","All ages","Premature mortality",13743498.9706547,8007638.3332787,22565958.3784191
"1433","All pathogens","Haemolytic uremic syndrome","All ages","HumanCapital",453229.340372326,171886.92103966,1145605.84956981
"1434","All pathogens","Haemolytic uremic syndrome","All ages","FrictionHigh",362583.472297861,137509.536831728,916484.679655847
"1435","All pathogens","Haemolytic uremic syndrome","All ages","FrictionLow",135968.802111698,51566.0763118979,343681.754870943
"1436","All pathogens","Haemolytic uremic syndrome","All ages","TotalHumanCapital",15410625.6568342,9466174.77837695,24389446.4894069
"1437","All pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionHigh",15304991.2215079,9385509.30563333,24263118.5906386
"1438","All pathogens","Haemolytic uremic syndrome","All ages","TotalFrictionLow",15034128.663094,9171494.28921855,23939997.3039177
"1439","All pathogens","Haemolytic uremic syndrome","All ages","Direct",644230.772370646,244321.549334625,1627691.76722291
"1440","All pathogens","Haemolytic uremic syndrome","All ages","Pain and suffering",313749.552595024,116176.279297866,819728.408677362
"1441","All pathogens","Initial and sequel disease","<5","Premature mortality",20849663.2630443,13344088.9300634,31445718.335998
"1442","All pathogens","Initial and sequel disease","<5","HumanCapital",83444296.9060454,46758664.1075171,152706937.557196
"1443","All pathogens","Initial and sequel disease","<5","FrictionHigh",66755437.5248363,37406931.2860137,122165550.045757
"1444","All pathogens","Initial and sequel disease","<5","FrictionLow",25033289.0718136,14027599.2322551,45812081.2671589
"1445","All pathogens","Initial and sequel disease","<5","TotalHumanCapital",153349664.470046,104704241.087923,233284484.313286
"1446","All pathogens","Initial and sequel disease","<5","TotalFrictionHigh",136595425.563825,94947419.3732643,203184772.885994
"1447","All pathogens","Initial and sequel disease","<5","TotalFrictionLow",94739897.107134,69696675.0902925,129332622.509082
"1448","All pathogens","Initial and sequel disease","<5","Direct",22142240.6033689,15291908.2578692,31165181.3270895
"1449","All pathogens","Initial and sequel disease","<5","Pain and suffering",25113810.2017987,16677796.6423639,36696459.0398987
"1450","All pathogens","Initial and sequel disease","5-64","Premature mortality",34670471.221885,23080275.2132172,51657386.7613748
"1451","All pathogens","Initial and sequel disease","5-64","HumanCapital",1560815488.10505,897633996.13186,2547278740.58663
"1452","All pathogens","Initial and sequel disease","5-64","FrictionHigh",1248652390.48404,718107196.905488,2037822992.46931
"1453","All pathogens","Initial and sequel disease","5-64","FrictionLow",468244646.431514,269290198.839558,764183622.17599
"1454","All pathogens","Initial and sequel disease","5-64","TotalHumanCapital",2057394621.09781,1259902705.47688,3221509077.05089
"1455","All pathogens","Initial and sequel disease","5-64","TotalFrictionHigh",1745044893.82407,1079359436.8205,2712115022.87125
"1456","All pathogens","Initial and sequel disease","5-64","TotalFrictionLow",963906471.624379,625543412.685023,1448558076.49036
"1457","All pathogens","Initial and sequel disease","5-64","Direct",205594560.936804,138208780.200497,301339464.690165
"1458","All pathogens","Initial and sequel disease","5-64","Pain and suffering",249395158.269222,155891720.314297,388599847.52877
"1459","All pathogens","Initial and sequel disease","65+","Premature mortality",276228830.94824,179051838.904267,420224742.375913
"1460","All pathogens","Initial and sequel disease","65+","HumanCapital",188922495.905025,61624239.1628714,891460097.232905
"1461","All pathogens","Initial and sequel disease","65+","FrictionHigh",151137996.72402,49299391.3302971,713168077.786324
"1462","All pathogens","Initial and sequel disease","65+","FrictionLow",56676748.7715076,18487271.7488614,267438029.169872
"1463","All pathogens","Initial and sequel disease","65+","TotalHumanCapital",698224923.198632,478528867.656602,1406925733.63922
"1464","All pathogens","Initial and sequel disease","65+","TotalFrictionHigh",660603997.366046,460646274.309505,1231505605.58226
"1465","All pathogens","Initial and sequel disease","65+","TotalFrictionLow",561142640.514001,409421917.852373,815682563.999385
"1466","All pathogens","Initial and sequel disease","65+","Direct",137839606.629905,89114639.3053429,210265600.168158
"1467","All pathogens","Initial and sequel disease","65+","Pain and suffering",64069414.8902533,41310045.9747025,96821258.060242
"1468","All pathogens","Initial and sequel disease","All ages","Premature mortality",333571588.538579,234712941.979293,478321586.458618
"1469","All pathogens","Initial and sequel disease","All ages","HumanCapital",1906128324.99158,1087636316.786,3250057615.72019
"1470","All pathogens","Initial and sequel disease","All ages","FrictionHigh",1524902659.99326,870109053.428799,2600046092.57615
"1471","All pathogens","Initial and sequel disease","All ages","FrictionLow",571838497.497473,326290895.0358,975017284.716057
"1472","All pathogens","Initial and sequel disease","All ages","TotalHumanCapital",2968334718.01083,1961654272.28228,4529696187.95364
"1473","All pathogens","Initial and sequel disease","All ages","TotalFrictionHigh",2587139568.04368,1740294697.48992,3884294328.30084
